id	ja	zh-TW	en	ko
1035	山口県	山口縣	Yamaguchi	야마구치현
1036	徳島県	德島縣	Tokushima	도쿠시마현
1037	香川県	香川縣	Kagawa	카가와현
1038	愛媛県	愛媛縣	Ehime	에히메현
1039	高知県	高知縣	Kochi	고치현
1040	福岡県	福岡縣	Fukuoka	후쿠오카현
1041	佐賀県	佐賀縣	Saga	사가현
1042	長崎県	長崎縣	Nagasaki	나가사키현
1043	熊本県	熊本縣	Kumamoto	구마모토현
1044	大分県	大分縣	Oita	오이타현
1045	宮崎県	宮崎縣	Miyazaki	미야자키현
1046	鹿児島県	鹿兒島縣	Kagoshima	가고시마현
1047	沖縄県	沖繩縣	Okinawa	오키나와현
2001	北海道	北海道	Hokkaido	홋카이도
2002	東北地方	東北地區	Tohoku region	도호쿠 지방
2003	関東地方	關東地區	Kanto region	간토 지방
2004	中部地方	中部地區	Chubu region	주부 지방
2005	近畿地方	近畿地區	Kinki region	긴키 지방
2006	中国地方	中國地區	Chugoku region	주고쿠 지방
2007	四国地方	四國地區	Shikoku region	시코쿠 지방
2008	九州地方	九州地區	Kyushu region	규슈 지방
200101	御前埼灯台	御前崎燈塔	Omaesaki Lighthouse	고젠사이 등대
200102	日本茶　きみくら	日本茶 君倉	Japanese tea KIMIKURA	일본차 키미쿠라
200103	見付天神	天神見附	Mitsuke Tenjin	견부 텐진
200104	弁天島	弁天島	Benten-Jima Island	벤텐지마
200105	舘山寺温泉	觀山寺溫泉	Kanzanji Onsen	쇼잔지 온천
200106	天浜線佐久米駅	天濱線佐久米站	Tenhama Line Sakume Station	텐하마선 사쿠메 역
200107	天浜線気賀駅	天濱線氣賀站	Tenhama Line Kiga Station	텐하마선 기가 역
200108	うなぎパイファクトリー	鰻魚派工廠	Unagi Pie Factory	장어 파이 공장
200201	道の駅　朝霧高原	路站朝霧高原	Road Station Asagiri plateau	특산품 안개 지
200202	まかいの牧場	馬飼野牧場	Makaino Fam Resort	마키노 목장
200203	富士山本宮　浅間大社	富士山本宮淺間大社	FUJISAN HONGU SENGEN TAISHA	후지야마모토미야 아사마타이샤
200204	静岡県富士山世界遺産センター	靜岡縣富士山世界遺產中心	Mt.FUJI WORLD HERITAGE CENTRE,SHIZUOKA	시즈오카현 후지산 세계유산센터
999999	３２文字◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯	３２文字◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯	３２文字◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯	３２文字◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯◯
10010024	小川原湖ふれあい村	Lake Ogawara Fureai Village	Lake Ogawara Fureai Village	Lake Ogawara Fureai Village
10010025	五家荘渓流キャンプ場	Gokanosho Keiryu Campsite	Gokanosho Keiryu Campsite	Gokanosho Keiryu Campsite
10010026	さつきヶ丘公園	Satsukigaoka Park	Satsukigaoka Park	Satsukigaoka Park
10010027	恵比須浜キャンプ村	Ebisuhama Camp Village	Ebisuhama Camp Village	Ebisuhama Camp Village
10010030	桑谷キャンプ場	Kuwagai Campsite	Kuwagai Campsite	Kuwagai Campsite
10010031	くらがり渓谷キャンプ場	Kurakari Valley Campground	Kurakari Valley Campground	Kurakari Valley Campground
10010032	荻不動ヶ滝園地	Ogifu Tsuchigata Park	Ogifu Tsuchigata Park	Ogifu Tsuchigata Park
10010034	アウトドア・ベース犬山キャンプ場	Outdoor Base Inuyama Campground	Outdoor Base Inuyama Campground	Outdoor Base Inuyama Campground
10010035	八曽モミの木キャンプ場	Yajuso Fir Tree Campsite	Yajuso Fir Tree Campsite	Yajuso Fir Tree Campsite
10010036	春日井市細野キャンプ場	Kasugai City Hosono Campground	Kasugai City Hosono Campground	Kasugai City Hosono Campground
10010037	山びこの丘	Yamabiko Hill	Yamabiko Hill	Yamabiko Hill
10010038	愛知県民の森キャンプ場	Aichi Prefectural Citizens' Forest Campground	Aichi Prefectural Citizens' Forest Campground	Aichi Prefectural Citizens' Forest Campground
10010040	愛知こどもの国キャンプ場	Aichi Children's Country Campground	Aichi Children's Country Campground	Aichi Children's Country Campground
10010041	中日小野浦キャンプバンガロー村	Chunichi Onoura Camp Bungalow Village	Chunichi Onoura Camp Bungalow Village	Chunichi Onoura Camp Bungalow Village
10010042	仁崎キャンプ場	Nisaki Campground	Nisaki Campground	Nisaki Campground
10010043	休暇村伊良湖オートキャンプ場	KyukamuraIrago Auto Campground	KyukamuraIrago Auto Campground	KyukamuraIrago Auto Campground
10010047	さなげアドベンチャーフィールドデイキャンプ場	Sanage Adventure Field Day Campground	Sanage Adventure Field Day Campground	Sanage Adventure Field Day Campground
10010048	やまびこキャンプ場	Yamabiko Campsite	Yamabiko Campsite	Yamabiko Campsite
10010051	三河高原キャンプ村	Mikawa Kogen Camp Village	Mikawa Kogen Camp Village	Mikawa Kogen Camp Village
10010052	設楽オートキャンプ場	Shitara Auto Campground	Shitara Auto Campground	Shitara Auto Campground
10010054	つぐ高原グリーンパーク	Tsugu Kogen Green Park	Tsugu Kogen Green Park	Tsugu Kogen Green Park
10010055	三河オートビレッジ	Mikawa Auto Village	Mikawa Auto Village	Mikawa Auto Village
10010056	千代姫バンガロー村	Chiyohime Bungalow Village	Chiyohime Bungalow Village	Chiyohime Bungalow Village
10010057	とよねランドオートキャンプ村	Tone Land Auto Camp Village	Tone Land Auto Camp Village	Tone Land Auto Camp Village
10010058	休暇村茶臼山高原チャウシカの森キャンプ場	Kyukamura Chausuyama Highland Chausicaa Forest Campground	Kyukamura Chausuyama Highland Chausicaa Forest Campground	Kyukamura Chausuyama Highland Chausicaa Forest Campground
10010059	古里とみやまバンガロー村	Ori Miyama Bungalow Village	Ori Miyama Bungalow Village	Ori Miyama Bungalow Village
10010060	銚子ダム公園	Choshi Dam Park	Choshi Dam Park	Choshi Dam Park
10010061	長曽池キャンプ場	Nagasoike Campsite	Nagasoike Campsite	Nagasoike Campsite
10010062	えひめ森林公園	Ehime Forest Park	Ehime Forest Park	Ehime Forest Park
10010063	ふたみ潮風ふれあい公園キャンプ場	Futami Shiokaze Fureai Park Campground	Futami Shiokaze Fureai Park Campground	Futami Shiokaze Fureai Park Campground
10010064	秦皇山森林公園	Qinhuangshan Forest Park	Qinhuangshan Forest Park	Qinhuangshan Forest Park
10010065	南レクオートキャンプ場	South Lek Auto Campground	South Lek Auto Campground	South Lek Auto Campground
10010067	津波島コミュニティ・アイランドキャンプ場	Tsunami Island Community Island Campground	Tsunami Island Community Island Campground	Tsunami Island Community Island Campground
10010069	サウンド波間田	Sound Hamada	Sound Hamada	Sound Hamada
10010072	カレイ山展望公園キャンプ場	Mount Kalei Observatory Park Campground	Mount Kalei Observatory Park Campground	Mount Kalei Observatory Park Campground
10010073	友浦久米キャンプ場	Tomoura Kume Campsite	Tomoura Kume Campsite	Tomoura Kume Campsite
10010074	玉川ふれあいの森キャンプ場	Tamagawa Fureai no Mori Campground	Tamagawa Fureai no Mori Campground	Tamagawa Fureai no Mori Campground
10010075	龍岡キャンプ場	Tatsuoka Campsite	Tatsuoka Campsite	Tatsuoka Campsite
10010077	多々羅キャンプ場	Tatara Campsite	Tatara Campsite	Tatara Campsite
10010079	台キャンプ場	Dai Campsite	Dai Campsite	Dai Campsite
10010081	朝倉ダム湖畔緑水公園	Asakura Dam Lakeside Ryokusui Park	Asakura Dam Lakeside Ryokusui Park	Asakura Dam Lakeside Ryokusui Park
10010082	七五三ヶ浦公園キャンプ場	Shichigosangaura Park Campground	Shichigosangaura Park Campground	Shichigosangaura Park Campground
10010083	大角海浜公園キャンプ場	Osumi Seaside Park Campground	Osumi Seaside Park Campground	Osumi Seaside Park Campground
10010085	森と湖畔の公園オートキャンプ場	Forest and lakeside park auto campsite	Forest and lakeside park auto campsite	Forest and lakeside park auto campsite
10010087	きんこん館	Kinkonkan	Kinkonkan	Kinkonkan
10010088	富郷第1キャンプ場	Fusato No.1 Campground	Fusato No.1 Campground	Fusato No.1 Campground
10010089	（公財）松山市文化・スポーツ振興財団 野外活動センター	Matsuyama City Culture and Sports Promotion Foundation  Outdoor Activity Center	Matsuyama City Culture and Sports Promotion Foundation  Outdoor Activity Center	Matsuyama City Culture and Sports Promotion Foundation  Outdoor Activity Center
10010090	姫ヶ浜ビーチ	Himegahama Beach	Himegahama Beach	Himegahama Beach
10010091	北条鹿島キャンプ場	Hojo Kashima Campground	Hojo Kashima Campground	Hojo Kashima Campground
10010092	久万高原ふるさと旅行村キャンプ場	Kuma Kogen Furusato Travel Village Campground	Kuma Kogen Furusato Travel Village Campground	Kuma Kogen Furusato Travel Village Campground
10010093	御三戸遊園地キャンプ場	Misannohe Amusement Park Campground	Misannohe Amusement Park Campground	Misannohe Amusement Park Campground
10010094	姫鶴平キャンプ場	Himetsurudaira Campsite	Himetsurudaira Campsite	Himetsurudaira Campsite
10010095	マリンパーク新居浜キャンプ場	Marine Park Niihama Campground	Marine Park Niihama Campground	Marine Park Niihama Campground
10010097	新居浜市市民の森	Niihama City Citizens' Forest	Niihama City Citizens' Forest	Niihama City Citizens' Forest
10010098	ムーンビーチ井野浦キャンプ場	Moon Beach Inoura Campground	Moon Beach Inoura Campground	Moon Beach Inoura Campground
10010099	須賀公園	Suga Park	Suga Park	Suga Park
10010100	室鼻公園	Murohana Park	Murohana Park	Murohana Park
10010101	休暇村瀬戸内東予シーサイドキャンプ場	Kyukamura Setouchi Toyo Seaside Campground	Kyukamura Setouchi Toyo Seaside Campground	Kyukamura Setouchi Toyo Seaside Campground
10010102	西条市東予運動公園海浜広場	Saijo City Toyo Sports Park Seaside Square	Saijo City Toyo Sports Park Seaside Square	Saijo City Toyo Sports Park Seaside Square
10010103	本谷公園キャンプ場	Honya Park Campground	Honya Park Campground	Honya Park Campground
10010104	小松オアシスオートキャンプ場	Komatsu Oasis Auto Campground	Komatsu Oasis Auto Campground	Komatsu Oasis Auto Campground
10010105	瓶ガ森第二キャンプ場	Borega Forest No. 2 Campsite	Borega Forest No. 2 Campsite	Borega Forest No. 2 Campsite
10010111	宇和ふれあいの森林施設	Uwa Fureai Forest Facility	Uwa Fureai Forest Facility	Uwa Fureai Forest Facility
10010112	ユートピア宇和　游の里温泉	Utopia Uwa 　Yunosato Onsen	Utopia Uwa 　Yunosato Onsen	Utopia Uwa 　Yunosato Onsen
10010113	竜沢寺緑地公園	Ryuzawa Ryokuchi Park	Ryuzawa Ryokuchi Park	Ryuzawa Ryokuchi Park
10010114	あけはまオートキャンプ場きゃんぱ	Akehama Auto Campground Kyampa	Akehama Auto Campground Kyampa	Akehama Auto Campground Kyampa
10010117	大洲家族旅行村オートキャンプ場	Ozu Family Travel Village Auto Campground	Ozu Family Travel Village Auto Campground	Ozu Family Travel Village Auto Campground
10010118	須沢キャンプ場	Suzawa Campsite	Suzawa Campsite	Suzawa Campsite
10010119	塩ヶ森ふるさと公園キャンプ場	Shiogamori Furusato Park Campground	Shiogamori Furusato Park Campground	Shiogamori Furusato Park Campground
10010120	青桐キャンプ場	Aogiri Campsite	Aogiri Campsite	Aogiri Campsite
10010121	南レク大森山キャンプ場	Minami Rek Omoriyama Campsite	Minami Rek Omoriyama Campsite	Minami Rek Omoriyama Campsite
10010122	須ノ川公園キャンプ場	Sunogawa Park Campground	Sunogawa Park Campground	Sunogawa Park Campground
10010123	グリーンパークすのかわオートキャンプ場	Green Park Sukawa Auto Campground	Green Park Sukawa Auto Campground	Green Park Sukawa Auto Campground
10010124	山出憩いの里温泉キャンプ場	Yamadei no Sato Onsen Campsite	Yamadei no Sato Onsen Campsite	Yamadei no Sato Onsen Campsite
10010126	成川渓谷キャンプ場	Narukawa Valley Campground	Narukawa Valley Campground	Narukawa Valley Campground
10010127	節安ふれあいの森	Setsuan Fureai no Mori	Setsuan Fureai no Mori	Setsuan Fureai no Mori
10010128	滑床キャンプ場	Slip Campground	Slip Campground	Slip Campground
10010130	豊里ゆかりの森キャンプ場	Toyosato Yukari no Mori Campsite	Toyosato Yukari no Mori Campsite	Toyosato Yukari no Mori Campsite
10010131	ルーラル吉瀬・フォンテーヌの森	Rural Yoshise-Fontaine Forest	Rural Yoshise-Fontaine Forest	Rural Yoshise-Fontaine Forest
10010132	茎崎こもれび六斗の森	Kumizaki Komorebi Rokuto Forest	Kumizaki Komorebi Rokuto Forest	Kumizaki Komorebi Rokuto Forest
10010134	袋田バンガローキャンプ場	Fukuroda Bungalow Campground	Fukuroda Bungalow Campground	Fukuroda Bungalow Campground
10010135	上小川キャンプ場	Kamiogawa Campsite	Kamiogawa Campsite	Kamiogawa Campsite
10010136	上小川レジャーペンション	Kamiogawa Leisure Pension	Kamiogawa Leisure Pension	Kamiogawa Leisure Pension
10010137	ファミリーロッジ櫻家	Family Lodge Sakuraya	Family Lodge Sakuraya	Family Lodge Sakuraya
10010138	キャンプ村やなせ	Camp Village Yanase	Camp Village Yanase	Camp Village Yanase
10010139	みきキャンプ場	Miki Campsite	Miki Campsite	Miki Campsite
10010140	大子広域公園 オートキャンプ場グリンヴィラ	Daigo Regional Park Auto Campground Glynn Villa	Daigo Regional Park Auto Campground Glynn Villa	Daigo Regional Park Auto Campground Glynn Villa
10010141	花貫ふるさと自然公園センター	Hananuki Furusato Nature Park Center	Hananuki Furusato Nature Park Center	Hananuki Furusato Nature Park Center
10010142	小滝沢キャンプ場	Kotakizawa Campsite	Kotakizawa Campsite	Kotakizawa Campsite
10010143	上野沼やすらぎの里	Uenonuma Yasuragi no Sato	Uenonuma Yasuragi no Sato	Uenonuma Yasuragi no Sato
10010144	筑波高原キャンプ場	Tsukuba Kogen Campground	Tsukuba Kogen Campground	Tsukuba Kogen Campground
10010145	水海道あすなろの里　RECAMP常総	Mizukaido Asunaro no Sato RECAMP Joso	Mizukaido Asunaro no Sato RECAMP Joso	Mizukaido Asunaro no Sato RECAMP Joso
10010146	常陸太田市竜神ふるさと村	Hitachiota City Ryujin Furusato Village	Hitachiota City Ryujin Furusato Village	Hitachiota City Ryujin Furusato Village
10010147	水府竜の里公園	Suifu Ryu no Sato Park	Suifu Ryu no Sato Park	Suifu Ryu no Sato Park
10010148	茨城県立里美野外活動センター	Ibaraki Prefectural Satomi Outdoor Activity Center	Ibaraki Prefectural Satomi Outdoor Activity Center	Ibaraki Prefectural Satomi Outdoor Activity Center
10010149	御前山青少年旅行村	Gozenyama Youth Travel Village	Gozenyama Youth Travel Village	Gozenyama Youth Travel Village
10010151	常陸大宮市やすらぎの里公園	Hitachi Omiya City Yasuragi no Sato Park	Hitachi Omiya City Yasuragi no Sato Park	Hitachi Omiya City Yasuragi no Sato Park
10010152	なかよしキャンプグラウンド	Nakayoshi Campground	Nakayoshi Campground	Nakayoshi Campground
10010153	パシフィックリゾート	Pacific Resort	Pacific Resort	Pacific Resort
10010154	日川浜オートキャンプ場	Hikawahama Auto Campground	Hikawahama Auto Campground	Hikawahama Auto Campground
10010156	波崎シーサイドキャンプ場	Hasaki Seaside Campground	Hasaki Seaside Campground	Hasaki Seaside Campground
10010157	神栖オートキャンプ場	Kamisu Auto Campground	Kamisu Auto Campground	Kamisu Auto Campground
10010160	たかはら星の森キャンプ場	Takahara Hoshinomori Campground	Takahara Hoshinomori Campground	Takahara Hoshinomori Campground
10010161	石岡市つくばねオートキャンプ場	Ishioka City Tsukuspring Auto Campground	Ishioka City Tsukuspring Auto Campground	Ishioka City Tsukuspring Auto Campground
10010162	広浦公園キャンプ場	Hiroura Park Campground	Hiroura Park Campground	Hiroura Park Campground
10010164	涸沼（ひぬま）自然公園キャンプ場	Hinuma Nature Park Campground	Hinuma Nature Park Campground	Hinuma Nature Park Campground
10010165	グリーン桂うぐいすの里	Green Katsura Uguisu no Sato	Green Katsura Uguisu no Sato	Green Katsura Uguisu no Sato
10010166	城里町総合野外活動センター「ふれあいの里」	"Shirosato Town General Outdoor Activity Center ""Fureai no Sato"""	"Shirosato Town General Outdoor Activity Center ""Fureai no Sato"""	"Shirosato Town General Outdoor Activity Center ""Fureai no Sato"""
10010167	フォレストピア七里の森	Forest Pier Shichiri Forest	Forest Pier Shichiri Forest	Forest Pier Shichiri Forest
10010168	大洗キャンプ場	Oarai Campsite	Oarai Campsite	Oarai Campsite
10010169	大洗サンビーチキャンプ場	Oarai Sun Beach Campground	Oarai Sun Beach Campground	Oarai Sun Beach Campground
10010171	大洋カントリーオートキャンプ場	Ocean Country Auto Campground	Ocean Country Auto Campground	Ocean Country Auto Campground
10010172	北茨城市家族キャンプ村花園オートキャンプ場	Kitaibaraki City Family Camp Village Hanazono Auto Campground	Kitaibaraki City Family Camp Village Hanazono Auto Campground	Kitaibaraki City Family Camp Village Hanazono Auto Campground
10010173	龍ヶ崎市森林公園	Ryugasaki City Forest Park	Ryugasaki City Forest Park	Ryugasaki City Forest Park
10010175	経ヶ丸オートキャンプ場	Kyogamaru Auto Campground	Kyogamaru Auto Campground	Kyogamaru Auto Campground
10010176	星空間オートキャンプ場	Star Space Auto Campground	Star Space Auto Campground	Star Space Auto Campground
10010177	大茅スキー・キャンプ場	Ōkaya Ski Campground	Ōkaya Ski Campground	Ōkaya Ski Campground
10010179	犬島公園 犬島キャンプ場	Inujima Park Inujima Campground	Inujima Park Inujima Campground	Inujima Park Inujima Campground
10010180	岡山虎口池野営場	Okayama Toraguchiike Campground	Okayama Toraguchiike Campground	Okayama Toraguchiike Campground
10010181	鎗水村キャンプ場	Yarimizu Village Campground	Yarimizu Village Campground	Yarimizu Village Campground
10010183	くぼ農園	Kubo Farm	Kubo Farm	Kubo Farm
10010184	小森オートキャンプ場	Komori Auto Campground	Komori Auto Campground	Komori Auto Campground
10010185	チロリン村キャンプグランド	Tirolin Village Campground	Tirolin Village Campground	Tirolin Village Campground
10010186	鳴滝森林公園	Narutaki Forest Park	Narutaki Forest Park	Narutaki Forest Park
10010187	湯の瀬温泉郷キャンプ場	Yunose Onsengo Campground	Yunose Onsengo Campground	Yunose Onsengo Campground
10010192	久米南美しい森キャンプ場	Kumenan Beautiful Forest Campsite	Kumenan Beautiful Forest Campsite	Kumenan Beautiful Forest Campsite
10010193	渋川キャンプ場	Shibukawa Campsite	Shibukawa Campsite	Shibukawa Campsite
10010194	吹屋ふれあいの森	Fukiya Fureai no Mori	Fukiya Fureai no Mori	Fukiya Fureai no Mori
10010195	弥高山公園キャンプ場	Mitakayama Park Campground	Mitakayama Park Campground	Mitakayama Park Campground
10010196	西山高原キャンプ場	Nishiyama Kogen Campsite	Nishiyama Kogen Campsite	Nishiyama Kogen Campsite
10010197	高梁自然公園キャンプ場	Takahashi Nature Park Campground	Takahashi Nature Park Campground	Takahashi Nature Park Campground
10010199	グリーンミュージアム神郷 高瀬湖畔オートキャンプ場	Green Museum Kamigo Takase Lakeside Auto Campground	Green Museum Kamigo Takase Lakeside Auto Campground	Green Museum Kamigo Takase Lakeside Auto Campground
10010200	たたらの森オートキャンプ場	Tatara no Mori Auto Campground	Tatara no Mori Auto Campground	Tatara no Mori Auto Campground
10010201	自然公園大佐山	Mt. Osayama Natural Park	Mt. Osayama Natural Park	Mt. Osayama Natural Park
10010202	大佐山オートキャンプ場	Osayama Auto Campground	Osayama Auto Campground	Osayama Auto Campground
10010203	自然公園大佐山大佐ファミリーパーク	Nature Park Colonel Yama Family Park	Nature Park Colonel Yama Family Park	Nature Park Colonel Yama Family Park
10010204	久保井野キャンプ場	Kuboino Campsite	Kuboino Campsite	Kuboino Campsite
10010205	荒戸山キャンプ場	Aratoyama Campsite	Aratoyama Campsite	Aratoyama Campsite
10010206	田浪キャンプ場	Tanami Campsite	Tanami Campsite	Tanami Campsite
10010207	大谷キャンプ場	Otani Campsite	Otani Campsite	Otani Campsite
10010209	クリエイト菅谷　キャンプ＆リゾート	Create Sugaya 　Camping & Resorts	Create Sugaya 　Camping & Resorts	Create Sugaya 　Camping & Resorts
10010210	ひるぜん塩釜キャンピングヴィレッジ	Hiruzen Shiogama Camping Village	Hiruzen Shiogama Camping Village	Hiruzen Shiogama Camping Village
10010211	蒜山バイブルキャンプ	Hiruzen Bible Camp	Hiruzen Bible Camp	Hiruzen Bible Camp
10010212	津黒高原キャンプ場	Tsuguro Kogen Campsite	Tsuguro Kogen Campsite	Tsuguro Kogen Campsite
10010213	中蒜山オートキャンプ場	Chu-Hiruzen Auto Campground	Chu-Hiruzen Auto Campground	Chu-Hiruzen Auto Campground
10010214	蒜山高原キャンプ場	Hiruzen Kogen Campsite	Hiruzen Kogen Campsite	Hiruzen Kogen Campsite
10010215	勝山運動公園キャンプ場	Katsuyama Sports Park Campground	Katsuyama Sports Park Campground	Katsuyama Sports Park Campground
10010216	高仙の里よの「なつつばき」	"Takasen no Satoyo's ""Natsubaki"""	"Takasen no Satoyo's ""Natsubaki"""	"Takasen no Satoyo's ""Natsubaki"""
10010217	サンビーチ前島	Sun Beach Maejima	Sun Beach Maejima	Sun Beach Maejima
10010218	長船美しい森	Osafune Beautiful Forest	Osafune Beautiful Forest	Osafune Beautiful Forest
10010219	邑久自然教育の森キャンプ場	Oku Nature Education Forest Campsite	Oku Nature Education Forest Campsite	Oku Nature Education Forest Campsite
10010221	幡降野営場	Hatashi Campground	Hatashi Campground	Hatashi Campground
10010222	布都美林間学校キャンプ場	Futo Birinma School Campground	Futo Birinma School Campground	Futo Birinma School Campground
10010223	吉井竜天オートキャンプ場	Yoshii Ryuten Auto Campground	Yoshii Ryuten Auto Campground	Yoshii Ryuten Auto Campground
10010224	赤磐市竜天天文台公園	Akaiwa City Ryu Astronomical Observatory Park	Akaiwa City Ryu Astronomical Observatory Park	Akaiwa City Ryu Astronomical Observatory Park
10010226	遥照山藤波池畔キャンプ場	Harukateruyama Fujinami Pondside Campsite	Harukateruyama Fujinami Pondside Campsite	Harukateruyama Fujinami Pondside Campsite
10010228	真備美しい森	Mabi Beautiful Forest	Mabi Beautiful Forest	Mabi Beautiful Forest
10010229	砂川公園	Sunagawa Park	Sunagawa Park	Sunagawa Park
10010230	高間キャンプ場	Takama Campsite	Takama Campsite	Takama Campsite
10010231	奥津川ラビンの里	Okutsugawa Rabin no Sato	Okutsugawa Rabin no Sato	Okutsugawa Rabin no Sato
10010232	木もれ陽の森	Kimoreyo no Mori	Kimoreyo no Mori	Kimoreyo no Mori
10010233	黒木キャンプ場	Kuroki Campsite	Kuroki Campsite	Kuroki Campsite
10010234	フォレスタ！早島町ふれあいの森公園	Foresta! Hayashima Fureai no Mori Park	Foresta! Hayashima Fureai no Mori Park	Foresta! Hayashima Fureai no Mori Park
10010236	星の里キャンプビレッジ	Hoshi no Sato Camp Village	Hoshi no Sato Camp Village	Hoshi no Sato Camp Village
10010237	恩原高原青少年旅行村キャンプ場	Onbara Kogen Youth Travel Village Campground	Onbara Kogen Youth Travel Village Campground	Onbara Kogen Youth Travel Village Campground
10010238	のとろ原キャンプ場	Notorohara Campsite	Notorohara Campsite	Notorohara Campsite
10010239	岡山県青少年教育センター 閑谷学校キャンプ場	Okayama Prefectural Youth Education Center Shizutani School Campground	Okayama Prefectural Youth Education Center Shizutani School Campground	Okayama Prefectural Youth Education Center Shizutani School Campground
10010240	望ヶ丘レストラン＆キャンプ場	Mochigaoka Restaurant & Campground	Mochigaoka Restaurant & Campground	Mochigaoka Restaurant & Campground
10010241	トム・ソーヤー冒険村	Tom Sawyer Adventure Village	Tom Sawyer Adventure Village	Tom Sawyer Adventure Village
10010242	後山キャンプ場	Goyama Campsite	Goyama Campsite	Goyama Campsite
10010243	能登香の里小房キャンプ場	Notoka no Sato Kobo Campground	Notoka no Sato Kobo Campground	Notoka no Sato Kobo Campground
10010244	大芦高原キャンプ場-Oh!Ashi Forest-	Oashi Kogen Campsite - Oh! Ashi Forest-	Oashi Kogen Campsite - Oh! Ashi Forest-	Oashi Kogen Campsite - Oh! Ashi Forest-
10010248	沖縄県総合運動公園オートキャンプ場	Okinawa Prefectural Sports Park Auto Campground	Okinawa Prefectural Sports Park Auto Campground	Okinawa Prefectural Sports Park Auto Campground
10010249	伊江村青少年旅行村	Ie Village Youth Travel Village	Ie Village Youth Travel Village	Ie Village Youth Travel Village
10010250	沖縄県県民の森	Okinawa Prefectural Forest	Okinawa Prefectural Forest	Okinawa Prefectural Forest
10010251	ネイチャーみらい館	Nature Mirai Museum	Nature Mirai Museum	Nature Mirai Museum
10010252	比地大滝キャンプ場	Hiji Otaki Campground	Hiji Otaki Campground	Hiji Otaki Campground
10010253	国頭村森林公園	Kunigami Village Forest Park	Kunigami Village Forest Park	Kunigami Village Forest Park
10010255	沖縄バプテスト連盟北山荘	Okinawa Baptist Convention Kitazanso	Okinawa Baptist Convention Kitazanso	Okinawa Baptist Convention Kitazanso
10010256	又吉コーヒー園	Matayoshi Coffee Garden	Matayoshi Coffee Garden	Matayoshi Coffee Garden
10010258	東村村民の森・つつじエコパーク	Higashimura Villagers' Forest Azalea Eco Park	Higashimura Villagers' Forest Azalea Eco Park	Higashimura Villagers' Forest Azalea Eco Park
10010260	伊野田オートキャンプ場	Inoda Auto Campground	Inoda Auto Campground	Inoda Auto Campground
10010261	石垣島　米原キャンプ場	Ishigaki Island 　Maibara Campsite	Ishigaki Island 　Maibara Campsite	Ishigaki Island 　Maibara Campsite
10010263	奥武島キャンプ場	Ojima Campsite	Ojima Campsite	Ojima Campsite
10010264	シンリ浜海浜公園	Shinrihama Seaside Park	Shinrihama Seaside Park	Shinrihama Seaside Park
10010266	星の砂キャンプ場	Star Sand Campground	Star Sand Campground	Star Sand Campground
10010267	ミトレアキャンプ場	Mitrea Campground	Mitrea Campground	Mitrea Campground
10010268	屋我地ビーチ	Yagachi Beach	Yagachi Beach	Yagachi Beach
