id	ja	zh-TW	en	ko
62302	"ゆるすたぐらむをするのに必要な
YPが30回復する"	恢復Yurustagram所需的 30 YP	Restores 30 YP needed to Yurustagram	유르스타그램에 필요한 YP가 30 회복
62601	YP60	YP60	YP60	YP60
62602	"ゆるすたぐらむをするのに必要な
YPが60回復する"	恢復Yurustagram所需的 60 YP	Restores 60 YP needed to Yurustagram	유르스타그램에 필요한 YP가 60 회복
62901	YP90	YP90	YP90	YP90
62902	"ゆるすたぐらむをするのに必要な
YPが90回復する"	恢復Yurustagram所需的 90 YP	Restores 90 YP needed to Yurustagram	유르스타그램에 필요한 YP가 90 회복
63011	YP1(1日限定)	翻訳不要	翻訳不要	翻訳不要
63051	YP5(1日限定)	翻訳不要	翻訳不要	翻訳不要
70011	コスチュームガチャチケ	服裝轉蛋票	Costume Gacha Ticket	코스튬 뽑기 티켓
70012	コスチュームガチャができるチケット	一張可以玩服裝轉蛋的票	"Tickets where you can do
 Costume Gacha"	코스튬 뽑기가 가능한 티켓입니다
70021	野外活動ガチャチケ	野外活動轉蛋票	Outdoor Activity Gacha Ticket	야외 활동 뽑기 티켓
70022	野外活動ガチャができるチケット	一張可以玩野外活動轉蛋的票	"Tickets where you can do
 Outdoor Activity Gacha"	야외 활동 뽑기가 가능한 티켓입니다
70031	★3確定ガチャチケ	★3必出轉蛋票	★3 Ensured Gacha Ticket	★3 확정 뽑기 티켓
70032	★3確定ガチャができるチケット	一張可以玩★3必出轉蛋的票	"Tickets where you can do
 ★3 Ensured Gacha"	★3 확정 뽑기가 가능한 티켓입니다
70041	SR確定ガチャチケ	SR必出轉蛋票	SR Ensured Gacha Ticket	SR 확정 뽑기 티켓
70042	SR確定ガチャができるチケット	一張可以玩SR必出轉蛋的票	"Tickets where you can do
 SR Ensured Gacha"	SR 확정 뽑기가 가능한 티켓입니다
70051	★2以上確定ガチャチケ	★2或以上必出轉蛋票	★2 or Higher Ensured Gacha Tkt	★2 이상 확정 뽑기 티켓
70052	★2以上確定ガチャができるチケット	一張可以玩★2或以上必出轉蛋的票	"Tickets where you can do
 ★2 or Higher Ensured Gacha"	★2 이상 확정 뽑기가 가능한 티켓입니다
70061	R以上確定ガチャチケ	R或以上必出轉蛋券	R or Higher Ensured Gacha Ticket	R 이상 확정 뽑기 티켓
70062	R確定ガチャができるチケット	一張可以玩R或以上必出轉蛋的票	"Tickets where you can do
 R or Higher Ensured Gacha"	R 이상 확정 뽑기가 가능한 티켓입니다
70071	サポートカードガチャチケ	輔助卡轉蛋券	Support Card Gacha Ticket	서포트 카드 뽑기 티켓
70072	サポートカードガチャができるチケット	一張可以玩輔助卡轉蛋的票	"Tickets where you can do
 Support Card Gacha"	서포트 카드 뽑기가 가능한 티켓입니다
70081	◯◯ガチャチケ	翻訳不要	翻訳不要	翻訳不要
70082	◯◯ガチャができるチケット	翻訳不要	翻訳不要	翻訳不要
70251	各務原なでしこ★3確定ガチャチケ	各務原撫子★3必出轉蛋票	Nadeshiko Kagamihara ★3 Ensured Gacha Ticket	카가미하라 나데시코 ★3 확정 뽑기 티켓
70252	各務原なでしこ★3確定ガチャができるチケット	一張可以玩★3必出轉蛋的票	"Tickets where you can do
 ★3 Ensured Gacha"	★3 확정 뽑기가 가능한 티켓입니다
70261	志摩リン★3確定ガチャチケ	志摩凜★3必出轉蛋票	Rin Shima ★3 Ensured Gacha Ticket	시마 린 ★3 확정 뽑기 티켓
70262	志摩リン★3確定ガチャができるチケット	一張可以玩★3必出轉蛋的票	"Tickets where you can do
 ★3 Ensured Gacha"	★3 확정 뽑기가 가능한 티켓입니다
70271	大垣千明★3確定ガチャチケ	大垣千明★3必出轉蛋票	Chiaki Ogaki ★3 Ensured Gacha Ticket	오가키 치아키 ★3 확정 뽑기 티켓
70272	大垣千明★3確定ガチャができるチケット	一張可以玩千明限定★3必出券轉蛋	"Tickets where you can do
 Chiaki Limited ★3 Ensured Ticket Gacha"	치아키 ★3 확정 뽑기가 가능한 티켓입니다
70281	犬山あおい★3確定ガチャチケ	犬山葵★3必出轉蛋票	Aoi Inuyama ★3 Ensured Gacha Ticket	이누야마 아오이 ★3 확정 뽑기 티켓
70282	犬山あおい★3確定ガチャができるチケット	一張可以玩★3必出轉蛋的票	"Tickets where you can do
 ★3 Ensured Gacha"	★3 확정 뽑기가 가능한 티켓입니다
70291	齋藤恵那★3確定ガチャチケ	齊藤惠那★3必出轉蛋票	Ena Saito ★3 Ensured Gacha Ticket	사이토 에나 ★3 확정 뽑기 티켓
70292	齋藤恵那★3確定ガチャができるチケット	一張可以玩惠那限定★3必出券轉蛋	"Tickets where you can do
 Ena Limited ★3 Ensured Ticket Gacha"	에나 ★3 확정 뽑기가 가능한 티켓입니다
70321	絶対なでしこ育成MAXスペシャルガチャチケ	絕對撫子培育MAX特別轉蛋券	MAX Growth Special Gacha Ticket	절대 나데시코 육성 MAX스페셜 뽑기
70322	絶対なでしこ育成MAXスペシャルガチャができるチケット	絕對撫子培育MAX特別轉蛋抽獎券	Ticket for Nadeshiko MAX Growth Special Gacha	절대 나데시코 육성 MAX스페셜 뽑기티켓
70331	綾乃ピックアップガチャチケ	綾乃精選轉蛋券	Ayano Pickup Gacha Ticket	아야노 픽업 가챠 티켓
70332	SR土岐綾乃ピックアップガチャができるチケット	可以進行SR土岐綾乃提升轉蛋的票券	Ticket for SR Toki Ayano Pickup Gacha	SR 도키 아야노 픽업 가챠를 할 수 있는 티켓
80111	まんじゅう	日式饅頭	Steamed Bun	만쥬
80112	コスチュームの育成に使用する素材	用於增強服裝的材料	Materials used to enhance costumes	코스튬 강화에 필요한 재료
80121	まんじゅう(中)	翻訳不要	翻訳不要	翻訳不要
80131	まんじゅう(大)	翻訳不要	翻訳不要	翻訳不要
80211	スキルブックS(赤)	翻訳不要	翻訳不要	翻訳不要
80212	スキル玉の経験値を増加する (赤タイプ・小)	翻訳不要	翻訳不要	翻訳不要
80221	スキルブックS(黄)	翻訳不要	翻訳不要	翻訳不要
80222	スキル玉の経験値を増加する (黄タイプ・小)	翻訳不要	翻訳不要	翻訳不要
80231	スキルブックS(青)	翻訳不要	翻訳不要	翻訳不要
80232	スキル玉の経験値を増加する (青タイプ・小)	翻訳不要	翻訳不要	翻訳不要
80241	スキルブックS(紫)	翻訳不要	翻訳不要	翻訳不要
80242	スキル玉の経験値を増加する (紫タイプ・小)	翻訳不要	翻訳不要	翻訳不要
80251	スキルブックS(緑)	翻訳不要	翻訳不要	翻訳不要
80252	スキル玉の経験値を増加する (緑タイプ・小)	翻訳不要	翻訳不要	翻訳不要
80311	スキルブックM(赤)	翻訳不要	翻訳不要	翻訳不要
80312	スキル玉の経験値を増加する (赤タイプ・中)	翻訳不要	翻訳不要	翻訳不要
80321	スキルブックM(黄)	翻訳不要	翻訳不要	翻訳不要
80322	スキル玉の経験値を増加する (黄タイプ・中)	翻訳不要	翻訳不要	翻訳不要
80331	スキルブックM(青)	翻訳不要	翻訳不要	翻訳不要
80332	スキル玉の経験値を増加する (青タイプ・中)	翻訳不要	翻訳不要	翻訳不要
80341	スキルブックM(紫)	翻訳不要	翻訳不要	翻訳不要
80342	スキル玉の経験値を増加する (紫タイプ・中)	翻訳不要	翻訳不要	翻訳不要
80351	スキルブックM(緑)	翻訳不要	翻訳不要	翻訳不要
80352	スキル玉の経験値を増加する (緑タイプ・中)	翻訳不要	翻訳不要	翻訳不要
80411	スキルブックL(赤)	翻訳不要	翻訳不要	翻訳不要
80412	スキル玉の経験値を増加する (赤タイプ・大)	翻訳不要	翻訳不要	翻訳不要
80421	スキルブックL(黄)	翻訳不要	翻訳不要	翻訳不要
80422	スキル玉の経験値を増加する (黄タイプ・大)	翻訳不要	翻訳不要	翻訳不要
80431	スキルブックL(青)	翻訳不要	翻訳不要	翻訳不要
80432	スキル玉の経験値を増加する (青タイプ・大)	翻訳不要	翻訳不要	翻訳不要
80441	スキルブックL(紫)	翻訳不要	翻訳不要	翻訳不要
80442	スキル玉の経験値を増加する (紫タイプ・大)	翻訳不要	翻訳不要	翻訳不要
80451	スキルブックL(緑)	翻訳不要	翻訳不要	翻訳不要
80452	スキル玉の経験値を増加する (緑タイプ・大)	翻訳不要	翻訳不要	翻訳不要
80511	カリブーくん(ピンク)★1	翻訳不要	翻訳不要	翻訳不要
80512	コスチュームの限界突破に使用する素材	翻訳不要	翻訳不要	翻訳不要
80521	カリブーくん(ブルー)★1	翻訳不要	翻訳不要	翻訳不要
80531	カリブーくん(レッド)★1	翻訳不要	翻訳不要	翻訳不要
80541	カリブーくん(グリーン)★1	翻訳不要	翻訳不要	翻訳不要
80551	カリブーくん(オレンジ)★1	翻訳不要	翻訳不要	翻訳不要
80611	カリブーくん(ピンク)★2	翻訳不要	翻訳不要	翻訳不要
80621	カリブーくん(ブルー)★2	翻訳不要	翻訳不要	翻訳不要
80631	カリブーくん(レッド)★2	翻訳不要	翻訳不要	翻訳不要
80641	カリブーくん(グリーン)★2	翻訳不要	翻訳不要	翻訳不要
80651	カリブーくん(オレンジ)★2	翻訳不要	翻訳不要	翻訳不要
80711	カリブーくん(ピンク)★3	翻訳不要	翻訳不要	翻訳不要
80721	カリブーくん(ブルー)★3	翻訳不要	翻訳不要	翻訳不要
80731	カリブーくん(レッド)★3	翻訳不要	翻訳不要	翻訳不要
80741	カリブーくん(グリーン)★3	翻訳不要	翻訳不要	翻訳不要
80751	カリブーくん(オレンジ)★3	翻訳不要	翻訳不要	翻訳不要
80761	【テスト】限凸素材(カード指定)	翻訳不要	翻訳不要	翻訳不要
80762	カード10073の限界突破に使用する素材	翻訳不要	翻訳不要	翻訳不要
80771	【テスト】限凸素材(キャラ指定)	翻訳不要	翻訳不要	翻訳不要
80772	◯◯の限界突破に使用する素材	翻訳不要	翻訳不要	翻訳不要
80881	【テスト】限凸素材(イベント指定)	翻訳不要	翻訳不要	翻訳不要
80882	イベント701の限界突破に使用する素材	翻訳不要	翻訳不要	翻訳不要
81111	キャンプ雑誌(地)	露營雜誌（地）	Camping Magazine (Ground)	캠핑 잡지(땅)
81112	コスチュームのランクアップに使用する素材	用於提升服裝等級的材料	Materials used to upgrade costume ranks	코스튬 랭크업에 필요한 재료
81211	キャンプ雑誌(水)	露營雜誌（水）	Camping Magazine (Water)	캠핑 잡지(물)
81311	キャンプ雑誌(火)	露營雜誌（火）	Camping Magazine (Fire)	캠핑 잡지(불)
81411	キャンプ雑誌(風)	露營雜誌（風）	Camping Magazine (Wind)	캠핑 잡지(바람)
81511	キャンプ雑誌(空)	露營雜誌（空）	Camping Magazine (Sky)	캠핑 잡지(하늘)
82111	先輩キャンパー(銀)	前輩露營家（銀）	Senior Camper (Silver)	선배 캠핑러(은)
82211	先輩キャンパー(金)	前輩露營家（金）	Senior Camper (Gold)	선배 캠핑러(금)
82311	先輩キャンパー(虹)	前輩露營家（彩虹）	Senior Camper (Rainbow)	선배 캠핑러(무지개)
83011	強化素材テスト(赤)★5	翻訳不要	翻訳不要	翻訳不要
83012	カード強化で使用することで限界突破できるテスト	翻訳不要	翻訳不要	翻訳不要
83021	強化素材テスト(黄)★5	翻訳不要	翻訳不要	翻訳不要
83031	強化素材テスト(青)★5	翻訳不要	翻訳不要	翻訳不要
83041	強化素材テスト(紫)★5	翻訳不要	翻訳不要	翻訳不要
83051	強化素材テスト(緑)★5	翻訳不要	翻訳不要	翻訳不要
85111	おち葉シール	落葉貼紙	fallen leaves sticker	낙엽 씰
85112	サポートカードの育成に使用する素材	用於增強輔助卡的材料	Materials used to enhance Support Card	서포트 카드 강화에 필요한 재료
85121	松ぼっくり(中)	翻訳不要	翻訳不要	翻訳不要
85131	松ぼっくり(大)	翻訳不要	翻訳不要	翻訳不要
86111	ガイドブック(地)	導覽書（地）	Guidebook (Ground)	가이드북(땅)
86112	サポートカードのランクアップに使用する素材	用於提升輔助卡等級的材料	"Materials used to upgrade
 Support Card ranks"	서포트 카드 랭크업 필요한 재료
86211	ガイドブック(水)	導覽書（水）	Guidebook (Water)	가이드북(물)
86311	ガイドブック(火)	導覽書（火）	Guidebook (Fire)	가이드북(불)
